origin_place_id,origin_place_name,destination_place_id,destination_place_name,media_hora
3091,"Ilhota, SC",3339,"Mafra, SC",5.0000
3091,"Ilhota, SC",3390,"Massaranduba, SC",1.0000
3091,"Ilhota, SC",3478,"Navegantes, SC",0.0000
3091,"Ilhota, SC",3531,"Otacilio Costa, SC",3.5000
3091,"Ilhota, SC",3555,"Palmeira, SC",4.0000
3091,"Ilhota, SC",3625,"Penha, SC",9999.0000
3091,"Ilhota, SC",3640,"Picarras, SC",1.0000
3091,"Ilhota, SC",3687,"Pomerode, SC",1.0000
3091,"Ilhota, SC",3717,"Porto Belo, SC",9999.0000
3091,"Ilhota, SC",3743,"Pouso Redondo, SC",3.0000
3091,"Ilhota, SC",3831,"Rio Do Sul, SC",2.5000
3091,"Ilhota, SC",3840,"Rio Negrinho, SC",9999.0000
3091,"Ilhota, SC",3944,"Sao Bento Do Sul, SC",3.5000
3091,"Ilhota, SC",4012,"Sao Nicolau, SC",0.0000
3091,"Ilhota, SC",4090,"Subida, SC",2.0000
3091,"Ilhota, SC",4129,"Tijucas, SC",9999.0000
3091,"Ilhota, SC",4130,"Tijuquinhas, SC",1.3333
3091,"Ilhota, SC",4148,"Trevo Br 470/425, SC",3.5000
3091,"Ilhota, SC",4163,"Trombudo Central, SC",3.0000
3092,"Imaculada, PB",2154,"Agua Branca, PB",9999.0000
3092,"Imaculada, PB",2476,"Cafe D Vento, PB",9999.0000
3092,"Imaculada, PB",2483,"Caja, PB",9999.0000
3092,"Imaculada, PB",2504,"Campina Grande, PB",9999.0000
3092,"Imaculada, PB",3237,"Joao Pessoa, PB",9999.0000
3092,"Imaculada, PB",3246,"Juazeirinho, PB",9999.0000
3092,"Imaculada, PB",3252,"Junco Serido, PB",9999.0000
3092,"Imaculada, PB",3255,"Juru, PB",9999.0000
3092,"Imaculada, PB",3345,"Manaira, PB",9999.0000
3092,"Imaculada, PB",3400,"Matureia, PB",9999.0000
3092,"Imaculada, PB",3593,"Patos, PB",9999.0000
3092,"Imaculada, PB",3762,"Prin Isabel, PB",9999.0000
3092,"Imaculada, PB",3805,"Riachao, PB",9999.0000
3092,"Imaculada, PB",3898,"Santa Luzia, PB",9999.0000
3092,"Imaculada, PB",3921,"Santo Aleixo, PB",9999.0000
3092,"Imaculada, PB",3968,"Sao J Bomfim, PB",9999.0000
3092,"Imaculada, PB",3997,"Sao J Patos, PB",9999.0000
3092,"Imaculada, PB",4006,"Sao Mamede, PB",9999.0000
3092,"Imaculada, PB",4066,"Soledade, PB",9999.0000
3092,"Imaculada, PB",4113,"Tavares, PB",9999.0000
3092,"Imaculada, PB",4116,"Teixeira, PB",9999.0000
3093,"Imperatriz, MA",2142,"Abel Figueira, PA",9999.0000
3093,"Imperatriz, MA",2144,"Acailandia, MA",9999.0000
3093,"Imperatriz, MA",2179,"Algodoes, PE",9999.0000
3093,"Imperatriz, MA",2190,"Alto Brasil, MA",9999.0000
3093,"Imperatriz, MA",2200,"Altos, PI",15.0000
3093,"Imperatriz, MA",2219,"Andirobal, MA",7.0000
3093,"Imperatriz, MA",2233,"Aparecida, PB",9999.0000
3093,"Imperatriz, MA",2258,"Arari, MA",9999.0000
3093,"Imperatriz, MA",2259,"Araripe, CE",9999.0000
3093,"Imperatriz, MA",2260,"Araripina, PE",9999.0000
3093,"Imperatriz, MA",2265,"Arco Verde, PE",9999.0000
3093,"Imperatriz, MA",2310,"Bacabal, MA",8.0000
3093,"Imperatriz, MA",2338,"Barra Corda, MA",9999.0000
3093,"Imperatriz, MA",2358,"Barro, CE",9999.0000
3093,"Imperatriz, MA",2359,"Barro Duro, PI",9999.0000
3093,"Imperatriz, MA",2374,"Belo Jardim, PE",9999.0000
3093,"Imperatriz, MA",2402,"Bom Jesus, PA",9999.0000
3093,"Imperatriz, MA",2407,"Bom Nome, PE",9999.0000
3093,"Imperatriz, MA",2451,"Buriticupu, MA",9999.0000
3093,"Imperatriz, MA",2485,"Cajazeiras, PB",9999.0000
3093,"Imperatriz, MA",2504,"Campina Grande, PB",9999.0000
3093,"Imperatriz, MA",2515,"Campo Maior, PI",9999.0000
3093,"Imperatriz, MA",2519,"Campo Sales, CE",9999.0000
3093,"Imperatriz, MA",2578,"Caruaru, PE",9999.0000
3093,"Imperatriz, MA",2605,"Caxias, MA",9999.0000
3093,"Imperatriz, MA",2607,"Caxuxa, MA",9999.0000
3093,"Imperatriz, MA",2614,"Chapadinha, MA",9999.0000
3093,"Imperatriz, MA",2648,"Condado, PB",9999.0000
3093,"Imperatriz, MA",2679,"Corrego Novo, MA",9999.0000
3093,"Imperatriz, MA",2692,"Crato, CE",9999.0000
3093,"Imperatriz, MA",2717,"Custodia, PE",9999.0000
3093,"Imperatriz, MA",2720,"Demerv Lobao, PI",9999.0000
3093,"Imperatriz, MA",2738,"Divisa CE/PB, CE",9999.0000
3093,"Imperatriz, MA",2742,"Dom Eliseu, PA",9999.0000
3093,"Imperatriz, MA",2743,"Dom Pedro, MA",9999.0000
3093,"Imperatriz, MA",2834,"Eles. Veloso, PI",9999.0000
3093,"Imperatriz, MA",2845,"Ent Arame, MA",9999.0000
3093,"Imperatriz, MA",2849,"Entrocamento, MA",9999.0000
3093,"Imperatriz, MA",2913,"Estreito, MA",9999.0000
3093,"Imperatriz, MA",2939,"Fazendinha, MA",9999.0000
3093,"Imperatriz, MA",2961,"Fortaleza, CE",24.0000
3093,"Imperatriz, MA",2971,"Fronteiras, PI",9999.0000
3093,"Imperatriz, MA",2999,"Gaturiano, PI",9999.0000
3093,"Imperatriz, MA",3020,"Grajau, MA",9999.0000
3093,"Imperatriz, MA",3022,"Gravata, PE",9999.0000
3093,"Imperatriz, MA",3108,"Inhuma, MA",9999.0000
3093,"Imperatriz, MA",3114,"Ipi Do Piaui, PI",9999.0000
3093,"Imperatriz, MA",3156,"Itapec  Mirim, MA",9999.0000
3093,"Imperatriz, MA",3179,"Itinga, MA",9999.0000
3093,"Imperatriz, MA",3237,"Joao Pessoa, PB",9999.0000
3093,"Imperatriz, MA",3245,"Jua Norte, CE",9999.0000
3093,"Imperatriz, MA",3246,"Juazeirinho, PB",9999.0000
3093,"Imperatriz, MA",3250,"Junco, PB",9999.0000
3093,"Imperatriz, MA",3252,"Junco Serido, PB",9999.0000
3093,"Imperatriz, MA",3258,"Km 100, MA",9999.0000
3093,"Imperatriz, MA",3262,"Km 17, MA",9999.0000
3093,"Imperatriz, MA",3272,"Km 87, PI",9999.0000
3093,"Imperatriz, MA",3344,"Malta, PB",9999.0000
3093,"Imperatriz, MA",3360,"Maraba, PA",9999.0000
3093,"Imperatriz, MA",3362,"Maracacume, MA",9999.0000
3093,"Imperatriz, MA",3371,"Marcolandia, PI",9999.0000
3093,"Imperatriz, MA",3383,"Marizopolis, PB",9999.0000
3093,"Imperatriz, MA",3414,"Milagres, CE",9999.0000
3093,"Imperatriz, MA",3423,"Miranda, MS",9999.0000
3093,"Imperatriz, MA",3426,"Missao Velha, CE",9999.0000
3093,"Imperatriz, MA",3435,"Monsenhor Gil, PI",9999.0000
3093,"Imperatriz, MA",3447,"Mor. Nova, PA",9999.0000
3093,"Imperatriz, MA",3502,"Nova Olinda, CE",9999.0000
3093,"Imperatriz, MA",3516,"Olho D' Ag Cunha, MA",9999.0000
3093,"Imperatriz, MA",3532,"Ouricuri, PE",9999.0000
3093,"Imperatriz, MA",3584,"Parnamiri, PE",9999.0000
3093,"Imperatriz, MA",3585,"Parnamirim, RN",9999.0000
3093,"Imperatriz, MA",3587,"Passagem Boa, MA",9999.0000
3093,"Imperatriz, MA",3593,"Patos, PB",9999.0000
3093,"Imperatriz, MA",3631,"Peritoro, MA",9999.0000
3093,"Imperatriz, MA",3635,"Pesqueira, PE",9999.0000
3093,"Imperatriz, MA",3641,"Picos, PI",9999.0000
3093,"Imperatriz, MA",3673,"Piripiri, PI",9999.0000
3093,"Imperatriz, MA",3686,"Pombal, PB",9999.0000
3093,"Imperatriz, MA",3719,"Porto Franco, MA",9999.0000
3093,"Imperatriz, MA",3739,"Potengi, CE",9999.0000
3093,"Imperatriz, MA",3753,"Pres Dutra, MA",9999.0000
3093,"Imperatriz, MA",3765,"Pst Nv Horiz, PI",9999.0000
3093,"Imperatriz, MA",3792,"Recife, PE",9999.0000
3093,"Imperatriz, MA",3856,"Rondon Para, PA",9999.0000
3093,"Imperatriz, MA",3868,"Salgueiro, PE",9999.0000
3093,"Imperatriz, MA",3889,"Santa Gertrude, PB",9999.0000
3093,"Imperatriz, MA",3892,"Santa Ines, MA",6.0000
3093,"Imperatriz, MA",3896,"Santa Luzia, MS",9999.0000
3093,"Imperatriz, MA",3898,"Santa Luzia, PB",9999.0000
3093,"Imperatriz, MA",3925,"Santo Antlopes, MA",9999.0000
3093,"Imperatriz, MA",3940,"Sao Bentinho, PB",9999.0000
3093,"Imperatriz, MA",4006,"Sao Mamede, PB",9999.0000
3093,"Imperatriz, MA",4040,"Selva, MA",9999.0000
3093,"Imperatriz, MA",4048,"Serra Talhada, PE",9999.0000
3093,"Imperatriz, MA",4064,"Sobral, CE",20.0000
3093,"Imperatriz, MA",4066,"Soledade, PB",9999.0000
3093,"Imperatriz, MA",4071,"Sousa, PB",9999.0000
3093,"Imperatriz, MA",4122,"Teresina, PI",14.0000
3093,"Imperatriz, MA",4127,"Tiangua, CE",19.0000
3093,"Imperatriz, MA",4134,"Timon, MA",13.0000
3093,"Imperatriz, MA",4161,"Trindade, PE",9999.0000
3093,"Imperatriz, MA",4208,"Vagem Grande, MA",9999.0000
3093,"Imperatriz, MA",4210,"Valenca, PI",9999.0000
3093,"Imperatriz, MA",4263,"Vit Mearim, MA",9999.0000
3093,"Imperatriz, MA",4264,"Vitor Freire, MA",9999.0000
3093,"Imperatriz, MA",4266,"Vit S Antao, PE",9999.0000
3093,"Imperatriz, MA",4277,"Ze Chicao, MA",9999.0000
3094,"Ina. E. BR 101A, BA",2163,"Agua Potavel, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2657,"Copa 70, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2663,"Cor. de Pedr, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2766,"E. C. Almeida, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2774,"E. Conc. Feira, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2775,"E. Cruz Almas, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2783,"E. Ibirapitan, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2786,"E. Itabaina, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2793,"E. Laje, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2814,"E. S. G. Campo, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2828,"E. Valenca, BA",9999.0000
3094,"Ina. E. BR 101A, BA",2994,"Gandu, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3015,"Gov. Mangabei, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3066,"Ibirapitanga, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3090,"Ilheus, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3132,"Itabuna, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3147,"Itamarati, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3428,"Moenda, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3544,"P. S. Antonio, BA",9999.0000
3094,"Ina. E. BR 101A, BA",3874,"Salvador, BA",9999.0000
3094,"Ina. E. BR 101A, BA",4031,"Sapeacu, BA",9999.0000
3094,"Ina. E. BR 101A, BA",4087,"Sto Antonio de Jesus, BA",9999.0000
3094,"Ina. E. BR 101A, BA",4121,"Teolandia, BA",9999.0000
3094,"Ina. E. BR 101A, BA",4142,"Travessao, BA",9999.0000
3094,"Ina. E. BR 101A, BA",4180,"Ubaitaba, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2163,"Agua Potavel, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2208,"America Dour, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2227,"Anguera, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2317,"Baixa Grande, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2348,"Barra Rocha, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2435,"Bravo, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2657,"Copa 70, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2663,"Cor. de Pedr, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2755,"E. Anguera, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2761,"E. Bonfim, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2764,"E. Bravo, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2766,"E. C. Almeida, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2772,"E. Carfanaum, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2774,"E. Conc. Feira, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2775,"E. Cruz Almas, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2783,"E. Ibirapitan, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2786,"E. Itabaina, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2793,"E. Laje, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2814,"E. S. G. Campo, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2819,"E. S. Preta, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2824,"E. Tapiramuta, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2828,"E. Valenca, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2941,"Feira De Santana, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2986,"Fz. S. Cruz, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2988,"Fz. Santana, BA",9999.0000
3095,"Ina. E. BR 101B, BA",2994,"Gandu, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3015,"Gov. Mangabei, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3066,"Ibirapitanga, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3090,"Ilheus, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3113,"Ipiau, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3115,"Ipira, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3124,"Irece, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3132,"Itabuna, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3133,"Itacare, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3144,"Itajuipe, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3147,"Itamarati, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3232,"Joao Dourado, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3276,"Lag. Borges, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3428,"Moenda, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3449,"Mor Chape, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3461,"Mundo N. Sert., BA",9999.0000
3095,"Ina. E. BR 101B, BA",3544,"P. S. Antonio, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3674,"Piritiba, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3752,"Pres. Tancredo, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3863,"S. Grande, BA",9999.0000
3095,"Ina. E. BR 101B, BA",3874,"Salvador, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4031,"Sapeacu, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4046,"Serra Preta, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4087,"Sto Antonio de Jesus, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4121,"Teolandia, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4142,"Travessao, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4180,"Ubaitaba, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4182,"Ubata, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4201,"Urucuca, BA",9999.0000
3095,"Ina. E. BR 101B, BA",4273,"Wenc. Guimara, BA",9999.0000
3096,"Inaja, PR",2589,"Castelo Branco, PR",9999.0000
3096,"Inaja, PR",2707,"Cruzeiro do Sul, PR",9999.0000
3096,"Inaja, PR",2914,"Estrela Norte, SP",9999.0000
3096,"Inaja, PR",2945,"Fioropolis, PR",9999.0000
3096,"Inaja, PR",3138,"Itaguaje, PR",9999.0000
3096,"Inaja, PR",3212,"Jardim Olinda, PR",9999.0000
3096,"Inaja, PR",3346,"Mandaguacu, PR",9999.0000
3096,"Inaja, PR",3347,"Mandaguari, PR",9999.0000
3096,"Inaja, PR",3377,"Marialva, PR",9999.0000
3096,"Inaja, PR",3381,"Maringa, PR",9999.0000
3096,"Inaja, PR",3494,"Nova Esperanca, PR",9999.0000
3096,"Inaja, PR",3539,"P. Afonso Camargo, SP",9999.0000
3096,"Inaja, PR",3576,"Paranacity, PR",9999.0000
3096,"Inaja, PR",3577,"Paranapoema, PR",9999.0000
3096,"Inaja, PR",3578,"Paranareal, PR",9999.0000
3096,"Inaja, PR",3579,"Paranavai, PR",9999.0000
3096,"Inaja, PR",3667,"Pirapozinho, SP",9999.0000
3096,"Inaja, PR",3757,"Presidente Prudente, SP",9999.0000
3096,"Inaja, PR",3893,"Santa Ines, PR",9999.0000
3096,"Inaja, PR",3927,"Santo Antonio Caiua, PR",9999.0000
3096,"Inaja, PR",3933,"Santo Inacio, PR",9999.0000
3096,"Inaja, PR",3975,"Sao Joao Caiua, PR",9999.0000
3096,"Inaja, PR",4108,"Tarabay, SP",9999.0000
3096,"Inaja, PR",4119,"Teodoro Sampaio, SP",9999.0000
3096,"Inaja, PR",4199,"Uniflor, PR",9999.0000
3097,"Inconfidentes, MG",2194,"Alto da Serra, MG",9999.0000
3097,"Inconfidentes, MG",2388,"Boa Ventura, MG",9999.0000
3097,"Inconfidentes, MG",2419,"Borda da Mata, MG",0.0000
3097,"Inconfidentes, MG",2431,"Brasilinha, MG",1.0000
3097,"Inconfidentes, MG",2446,"Bueno Brandao, MG",0.0000
3097,"Inconfidentes, MG",2538,"Caneleiras, MG",0.0000
3097,"Inconfidentes, MG",2749,"Drauzio, MG",0.0000
3097,"Inconfidentes, MG",2880,"Entroncamento Olegario Maciel, MG",9999.0000
3097,"Inconfidentes, MG",2927,"Fazenda Agenor, MG",0.0000
3097,"Inconfidentes, MG",2929,"Fazenda Paulini, MG",0.0000
3097,"Inconfidentes, MG",3083,"Igreja Furnas, MG",0.0000
3097,"Inconfidentes, MG",3202,"Jacutinga, MG",9999.0000
3097,"Inconfidentes, MG",3427,"Mococa, MG",0.0000
3097,"Inconfidentes, MG",3445,"Monte Siao, MG",1.0000
3097,"Inconfidentes, MG",3514,"Olegario Maciel, MG",9999.0000
3097,"Inconfidentes, MG",3535,"Ouro Fino, MG",0.0000
3097,"Inconfidentes, MG",3650,"Pinhal Gois, MG",9999.0000
3097,"Inconfidentes, MG",3662,"Piranguinho, MG",2.0000
3097,"Inconfidentes, MG",3701,"Ponte Preta, MG",0.0000
3097,"Inconfidentes, MG",3711,"Port.Sapucai, MG",1.0000
3097,"Inconfidentes, MG",3740,"Pouso Alegre, MG",1.0000
3097,"Inconfidentes, MG",3803,"Retiro, MG",1.3333
3097,"Inconfidentes, MG",3912,"Santa Rita do Sapucai, MG",1.0000
3098,"Indaia, ES",2145,"Acampamento, ES",9999.0000
3098,"Indaia, ES",2152,"Afonso Claudio, ES",9999.0000
3098,"Indaia, ES",2248,"Arace, ES",9999.0000
3098,"Indaia, ES",2641,"Conc. Castel, ES",9999.0000
3098,"Indaia, ES",2741,"Dom. Martins, ES",9999.0000
3098,"Indaia, ES",2765,"E. Brejetuba, ES",9999.0000
3098,"Indaia, ES",2795,"E. M. Freire, ES",9999.0000
3098,"Indaia, ES",2800,"E. P. Fogo, ES",9999.0000
3098,"Indaia, ES",2803,"E. Paraju, ES",9999.0000
3098,"Indaia, ES",2818,"E. S. Maria, ES",9999.0000
3098,"Indaia, ES",2977,"Fz. Conceicao, ES",9999.0000
3098,"Indaia, ES",2980,"Fz. Estado, ES",9999.0000
3098,"Indaia, ES",3034,"Guarani ES, ES",9999.0000
3098,"Indaia, ES",3054,"Ibatiba, ES",9999.0000
3098,"Indaia, ES",3069,"Ibirucu, ES",9999.0000
3098,"Indaia, ES",3126,"Irupi, ES",9999.0000
3098,"Indaia, ES",3190,"Iuna, ES",9999.0000
3098,"Indaia, ES",3375,"Marechal Floriano, ES",9999.0000
3098,"Indaia, ES",3465,"Muniz Freire, ES",9999.0000
3098,"Indaia, ES",3542,"P. do Jucu, ES",9999.0000
3098,"Indaia, ES",3552,"Palha, ES",9999.0000
3098,"Indaia, ES",3630,"Pequia, ES",9999.0000
3098,"Indaia, ES",3638,"Piacu, ES",9999.0000
3098,"Indaia, ES",3656,"Piracema, ES",9999.0000
3098,"Indaia, ES",3732,"Posto Jaguar, ES",9999.0000
3098,"Indaia, ES",3811,"Rib. Meio, ES",9999.0000
3098,"Indaia, ES",3983,"Sao Joao Vic, ES",9999.0000
3098,"Indaia, ES",4078,"Sta Izabe ES, ES",9999.0000
3098,"Indaia, ES",4080,"Sta Luzia, ES",9999.0000
3098,"Indaia, ES",4169,"Trv. Dom. Mart, ES",9999.0000
3098,"Indaia, ES",4171,"Trv. Iuna/262, ES",9999.0000
3098,"Indaia, ES",4226,"Venda Nova, ES",9999.0000
3098,"Indaia, ES",4232,"Viana, ES",9999.0000
3098,"Indaia, ES",4236,"Victor Hugo, ES",9999.0000
3098,"Indaia, ES",4260,"Vista Alegre, ES",9999.0000
3098,"Indaia, ES",4265,"Vitoria, ES",9999.0000
3099,"Indaial, SC",2236,"Apiuna, SC",0.5000
3099,"Indaial, SC",2283,"Ascurra, SC",0.0000
3099,"Indaial, SC",2321,"Balneario Camboriu, SC",1.8889
3099,"Indaial, SC",2378,"Blumenau, SC",0.0000
3099,"Indaial, SC",2581,"Cascavel, PR",12.0000
3099,"Indaial, SC",2714,"Curitiba, PR",4.3333
3099,"Indaial, SC",2963,"Foz Do Iguacu, PR",14.0000
3099,"Indaial, SC",2996,"Garuva, SC",2.6667
3099,"Indaial, SC",2997,"Gaspar, SC",1.0000
3099,"Indaial, SC",3091,"Ilhota, SC",1.0000
3099,"Indaial, SC",3106,"Indios, SC",9999.0000
3099,"Indaial, SC",3141,"Itajai, SC",1.0000
3099,"Indaial, SC",3211,"Jaragua Do Sul, SC",1.6000
3099,"Indaial, SC",3240,"Joinville, SC",2.5000
3099,"Indaial, SC",3277,"Lages, SC",4.0000
3099,"Indaial, SC",3320,"Lontras, SC",1.0000
3099,"Indaial, SC",3531,"Otacilio Costa, SC",9999.0000
3099,"Indaial, SC",3555,"Palmeira, SC",3.0000
3099,"Indaial, SC",3687,"Pomerode, SC",0.3333
3099,"Indaial, SC",3743,"Pouso Redondo, SC",2.0000
3099,"Indaial, SC",3831,"Rio Do Sul, SC",1.0000
3099,"Indaial, SC",3853,"Rodeio, SC",0.0000
3099,"Indaial, SC",4017,"Sao Paulo - Tiete, SP",9999.0000
3099,"Indaial, SC",4090,"Subida, SC",0.3077
3099,"Indaial, SC",4098,"Taio, SC",2.5000
3099,"Indaial, SC",4132,"Timbo, SC",0.0000
3099,"Indaial, SC",4148,"Trevo Br 470/425, SC",9999.0000
3099,"Indaial, SC",4163,"Trombudo Central, SC",1.5000
3100,"Indaiatuba, SP",2254,"Arapongas, PR",9999.0000
3100,"Indaiatuba, SP",2286,"Assis, SP",9999.0000
3100,"Indaiatuba, SP",2619,"Cianorte, PR",9999.0000
3100,"Indaiatuba, SP",3226,"Jesuitas, PR",9999.0000
3100,"Indaiatuba, SP",3319,"Londrina, PR",9999.0000
3100,"Indaiatuba, SP",3381,"Maringa, PR",9999.0000
3100,"Indaiatuba, SP",3757,"Presidente Prudente, SP",9999.0000
3100,"Indaiatuba, SP",4136,"Toledo, PR",9999.0000
3100,"Indaiatuba, SP",4194,"Umuarama, PR",9999.0000
3101,"Indapolis, MS",2228,"Anhandui, MS",9999.0000
3101,"Indapolis, MS",2280,"Aroeira, MS",9999.0000
3101,"Indapolis, MS",2471,"Cachoerinha, MS",9999.0000
3101,"Indapolis, MS",2511,"Campo Grande, MS",9999.0000
3101,"Indapolis, MS",2866,"Entroncamento Douradina, MS",9999.0000
3101,"Indapolis, MS",2925,"Fatima do Sul, MS",9999.0000
3101,"Indapolis, MS",2928,"Fazenda Aracu, MS",9999.0000
3101,"Indapolis, MS",3006,"Gloria Dourados, MS",9999.0000
3101,"Indapolis, MS",3185,"Itumirim, MG",9999.0000
3101,"Indapolis, MS",3490,"Nova Alvorada, MS",9999.0000
3101,"Indapolis, MS",3821,"Rio Brilhante, MS",9999.0000
3101,"Indapolis, MS",3896,"Santa Luzia, MS",9999.0000
3101,"Indapolis, MS",4233,"Vicentina, MS",9999.0000
3101,"Indapolis, MS",4249,"Vila Sao Pedro, MS",9999.0000
3101,"Indapolis, MS",4250,"Vila Sape, MS",9999.0000
3101,"Indapolis, MS",4252,"Vila Vargas, MS",9999.0000
3102,"Independencia, CE",2148,"Acopiara, CE",2.0000
3102,"Independencia, CE",2175,"Alexania, GO",9999.0000
3102,"Independencia, CE",2202,"Alv Do Norte, GO",9999.0000
3102,"Independencia, CE",2355,"Barreiras, BA",9999.0000
3102,"Independencia, CE",2356,"Barreiras, CE",9999.0000
3102,"Independencia, CE",2401,"Bom Jesus, PI",9999.0000
3102,"Independencia, CE",2430,"Brasilia, DF",9999.0000
3102,"Independencia, CE",2475,"Cafarnaum, BA",9999.0000
3102,"Independencia, CE",2479,"Caipu, CE",4.0000
3102,"Independencia, CE",2544,"Canto Buriti, PI",9999.0000
3102,"Independencia, CE",2553,"Capim Grosso, BA",9999.0000
3102,"Independencia, CE",2634,"Col Gurgueia, PI",9999.0000
3102,"Independencia, CE",2683,"Corrente, PI",9999.0000
3102,"Independencia, CE",2691,"Crateus, CE",1.0000
3102,"Independencia, CE",2692,"Crato, CE",6.0000
3102,"Independencia, CE",2696,"Cris Castro, PI",9999.0000
3102,"Independencia, CE",2744,"Dom Quintino, CE",9999.0000
3102,"Independencia, CE",2835,"Eliseu Marti, PI",9999.0000
3102,"Independencia, CE",2921,"Farias Brito, CE",9999.0000
3102,"Independencia, CE",2952,"Floriano, PI",9999.0000
3102,"Independencia, CE",2956,"Formosa, MS",9999.0000
3102,"Independencia, CE",2960,"For R. Preto, BA",9999.0000
3102,"Independencia, CE",3004,"Gilbues, PI",9999.0000
3102,"Independencia, CE",3011,"Goiania, GO",9999.0000
3102,"Independencia, CE",3029,"Guarac  Norte, CE",9999.0000
3102,"Independencia, CE",3074,"Ibotirama, BA",9999.0000
3102,"Independencia, CE",3088,"Iguatu, CE",3.0000
3102,"Independencia, CE",3117,"Ipu, CE",9999.0000
3102,"Independencia, CE",3118,"Ipueiras, CE",9999.0000
3102,"Independencia, CE",3174,"Itaueiras, PI",9999.0000
3102,"Independencia, CE",3199,"Jacobina, BA",9999.0000
3102,"Independencia, CE",3220,"Javi, BA",9999.0000
3102,"Independencia, CE",3245,"Jua Norte, CE",9999.0000
3102,"Independencia, CE",3247,"Juazeiro, BA",9999.0000
3102,"Independencia, CE",3343,"M Alegre, PI",9999.0000
3102,"Independencia, CE",3416,"Mimoso, BA",9999.0000
3102,"Independencia, CE",3419,"Minerolandia, CE",1.0000
3102,"Independencia, CE",3432,"Mombaca, CE",2.0000
3102,"Independencia, CE",3449,"Mor Chape, BA",9999.0000
3102,"Independencia, CE",3473,"Naraniu, CE",9999.0000
3102,"Independencia, CE",3491,"Nova Betania, CE",9999.0000
3102,"Independencia, CE",3504,"Nova Russas, CE",9999.0000
